transaction_id,sender_id,receiver_id,amount,timestamp
TX_0001637,ACC_72889,ACC_79631,1178.03,2026-02-04 18:18:00
TX_0005272,ACC_67389,ACC_59720,1892.06,2026-02-08 00:09:00
TX_0005643,ACC_41741,ACC_20880,3840.31,2026-02-19 22:17:00
TX_0002286,ACC_96529,ACC_73110,3016.54,2026-02-18 10:23:00
TX_0009174,ACC_15995,ACC_42369,184.16,2026-02-04 06:49:00
TX_0001487,ACC_63797,ACC_23190,1479.62,2026-02-10 08:37:00
TX_0004407,ACC_31547,ACC_64785,2030.13,2026-02-05 20:40:00
TX_0001636,ACC_54776,ACC_22520,3546.8,2026-02-05 22:34:00
TX_0008816,ACC_75782,ACC_32321,48.87,2026-02-19 22:27:00
TX_0000871,ACC_37664,ACC_79773,977.54,2026-02-12 08:11:00
TX_0008842,ACC_85720,ACC_12174,250.2,2026-02-06 23:26:00
TX_0005288,ACC_30369,ACC_20870,3927.35,2026-02-08 18:35:00
TX_0001619,ACC_27197,ACC_26748,1847.82,2026-02-14 00:13:00
TX_0000826,ACC_18601,ACC_63467,3370.54,2026-02-13 03:59:00
TX_0006739,ACC_80814,ACC_25706,3675.05,2026-02-18 23:36:00
TX_0007113,ACC_30000,ACC_12295,3324.38,2026-02-15 00:46:00
TX_0005297,ACC_66623,ACC_50959,4087.53,2026-02-06 16:08:00
TX_0001062,ACC_91172,ACC_98152,3020.12,2026-02-13 17:39:00
TX_0007834,ACC_36490,ACC_55205,153.25,2026-02-05 09:34:00
TX_0005401,ACC_37677,ACC_29143,4707.05,2026-02-06 20:38:00
TX_0008711,ACC_99142,ACC_17845,126.16,2026-02-20 12:12:00
TX_0008759,ACC_74853,ACC_21366,273.93,2026-02-17 00:22:00
TX_0008636,ACC_70851,ACC_83206,277.8,2026-02-01 16:05:00
TX_0007048,ACC_71432,ACC_78861,5453.72,2026-02-15 00:04:00
TX_0004319,ACC_37530,ACC_74226,3520.57,2026-02-15 23:45:00
TX_0005457,ACC_96405,ACC_20444,1829.74,2026-02-04 09:24:00
TX_0006936,ACC_37736,ACC_81094,769.66,2026-02-04 09:58:00
TX_0001233,ACC_87887,ACC_99330,993.99,2026-02-14 06:30:00
TX_0002049,ACC_85806,ACC_41351,4037.15,2026-02-14 11:22:00
TX_0005948,ACC_60564,ACC_28381,4682.13,2026-02-20 00:35:00
TX_0003009,ACC_90698,ACC_77272,4702.77,2026-02-14 11:35:00
TX_0009301,ACC_67871,ACC_94478,86264.87,2026-02-02 07:30:00
TX_0006956,ACC_29295,ACC_70412,4536.29,2026-02-12 02:51:00
TX_0002908,ACC_46555,ACC_20077,3853.24,2026-02-02 23:54:00
TX_0006768,ACC_59493,ACC_91853,1590.23,2026-02-05 14:36:00
TX_0001371,ACC_16418,ACC_19811,4270.92,2026-02-07 12:38:00
TX_0003326,ACC_72818,ACC_14766,4863.78,2026-02-18 05:01:00
TX_0003220,ACC_44228,ACC_33076,571.97,2026-02-15 00:51:00
TX_0000258,ACC_87562,ACC_39701,2079.96,2026-02-02 09:08:00
TX_0007477,ACC_30247,ACC_43609,6955.66,2026-02-01 01:11:00
TX_0007442,ACC_28290,ACC_90504,4100.77,2026-02-01 01:21:00
TX_0007161,ACC_82909,ACC_68942,7475.73,2026-02-15 00:50:00
TX_0002929,ACC_28938,ACC_55154,4286.36,2026-02-06 10:07:00
TX_0004565,ACC_41890,ACC_49712,4676.58,2026-02-19 15:12:00
TX_0001232,ACC_75150,ACC_73881,2360.4,2026-02-02 02:14:00
TX_0006015,ACC_76223,ACC_80440,3604.37,2026-02-15 08:07:00
TX_0005102,ACC_91452,ACC_23852,4864.17,2026-02-01 20:02:00
TX_0008061,ACC_47533,ACC_17958,65.87,2026-02-19 14:51:00
TX_0008544,ACC_82654,ACC_39346,279.53,2026-02-07 16:05:00
TX_0004169,ACC_98198,ACC_41741,2863.92,2026-02-18 13:20:00
TX_0007748,ACC_50061,ACC_90396,280.84,2026-02-03 11:24:00
TX_0002399,ACC_99330,ACC_14711,3340.8,2026-02-10 12:18:00
TX_0009545,ACC_51554,ACC_46444,8725.81,2026-02-07 09:54:00
TX_0009184,ACC_31649,ACC_42369,126.11,2026-02-16 08:54:00
TX_0006535,ACC_81592,ACC_21073,1378.53,2026-02-18 17:43:00
TX_0007760,ACC_60478,ACC_90396,136.79,2026-02-01 06:17:00
TX_0002434,ACC_59566,ACC_11232,522.59,2026-02-20 16:02:00
TX_0001761,ACC_28943,ACC_15779,3547.37,2026-02-16 15:47:00
TX_0007781,ACC_73149,ACC_90396,251.67,2026-02-20 09:15:00
TX_0001842,ACC_99574,ACC_48712,2276.11,2026-02-20 11:48:00
TX_0004116,ACC_58207,ACC_81590,2123.14,2026-02-20 08:50:00
TX_0006494,ACC_51914,ACC_89077,3029.58,2026-02-07 18:17:00
TX_0004583,ACC_20384,ACC_78250,3820.09,2026-02-13 21:14:00
TX_0002729,ACC_93554,ACC_11137,738.39,2026-02-05 04:04:00
TX_0007752,ACC_85781,ACC_90396,157.77,2026-02-01 00:48:00
TX_0004330,ACC_67144,ACC_49421,828.13,2026-02-03 04:45:00
TX_0005880,ACC_71533,ACC_24699,1782.54,2026-02-15 16:03:00
TX_0001399,ACC_17678,ACC_26447,1142.36,2026-02-09 12:09:00
TX_0001191,ACC_73718,ACC_40420,1233.91,2026-02-14 20:55:00
TX_0001497,ACC_11349,ACC_81734,2596.02,2026-02-07 13:40:00
TX_0001618,ACC_68226,ACC_36398,622.69,2026-02-04 23:14:00
TX_0006478,ACC_29930,ACC_22362,3534.43,2026-02-14 09:54:00
TX_0004830,ACC_70592,ACC_29574,288.44,2026-02-11 15:08:00
TX_0004059,ACC_60022,ACC_67052,2823.52,2026-02-02 18:07:00
TX_0002598,ACC_28783,ACC_78403,2469.67,2026-02-14 01:50:00
TX_0000239,ACC_69401,ACC_54660,3879.94,2026-02-07 15:06:00
TX_0009414,ACC_98188,ACC_50632,8918.19,2026-02-08 19:02:00
TX_0009657,ACC_96862,ACC_98110,8480.0,2026-02-08 18:20:00
TX_0000957,ACC_18513,ACC_84215,1063.33,2026-02-16 21:09:00
TX_0001290,ACC_12370,ACC_82302,748.24,2026-02-06 19:08:00
TX_0003356,ACC_59876,ACC_28106,1580.17,2026-02-12 13:34:00
TX_0000189,ACC_25215,ACC_36490,3694.2,2026-02-02 14:55:00
TX_0008559,ACC_77272,ACC_39346,25.42,2026-02-13 22:16:00
TX_0005471,ACC_25706,ACC_39408,4567.71,2026-02-13 17:38:00
TX_0002668,ACC_33577,ACC_83676,3387.61,2026-02-21 23:56:00
TX_0008558,ACC_91934,ACC_39346,269.15,2026-02-16 03:48:00
TX_0005531,ACC_22317,ACC_73071,377.25,2026-02-11 17:54:00
TX_0005278,ACC_40626,ACC_45212,4333.63,2026-02-17 15:16:00
TX_0006654,ACC_24134,ACC_92715,1123.15,2026-02-11 21:23:00
TX_0009721,ACC_99193,ACC_75301,4839.98,2026-02-20 02:44:00
TX_0006998,ACC_38885,ACC_68979,2141.85,2026-02-02 13:59:00
TX_0002675,ACC_73152,ACC_84369,4386.13,2026-02-16 08:21:00
TX_0000582,ACC_43670,ACC_96155,3834.6,2026-02-05 17:01:00
TX_0005194,ACC_67404,ACC_88410,4554.99,2026-02-15 05:10:00
TX_0008482,ACC_55265,ACC_83420,281.28,2026-02-11 09:35:00
TX_0006075,ACC_98773,ACC_64399,1023.92,2026-02-12 05:50:00
TX_0004864,ACC_11895,ACC_91190,413.36,2026-02-04 04:39:00
TX_0006940,ACC_43280,ACC_81609,263.09,2026-02-11 05:56:00
TX_0002684,ACC_72190,ACC_59656,3040.61,2026-02-03 09:09:00
TX_0009659,ACC_96862,ACC_88134,9219.86,2026-02-08 18:30:00
TX_0007542,ACC_90600,ACC_45984,7351.67,2026-02-01 01:52:00
TX_0007835,ACC_41628,ACC_55205,210.89,2026-02-01 22:52:00
TX_0009258,ACC_52021,ACC_79305,98.9,2026-02-18 20:59:00
TX_0001138,ACC_20495,ACC_28090,807.29,2026-02-05 22:57:00
TX_0007938,ACC_37979,ACC_95282,252.86,2026-02-07 19:48:00
TX_0002063,ACC_95845,ACC_40952,3366.67,2026-02-03 12:15:00
TX_0005689,ACC_27249,ACC_82924,2043.03,2026-02-08 10:52:00
TX_0004964,ACC_68433,ACC_82449,2422.2,2026-02-09 08:33:00
TX_0007794,ACC_86664,ACC_90396,269.45,2026-02-03 01:05:00
TX_0004936,ACC_32661,ACC_77741,4027.37,2026-02-19 10:57:00
TX_0008641,ACC_22180,ACC_83206,77.28,2026-02-21 16:35:00
TX_0002863,ACC_43928,ACC_45644,3025.96,2026-02-13 20:27:00
TX_0007235,ACC_64029,ACC_54103,3870.33,2026-02-15 00:31:00
TX_0000566,ACC_29786,ACC_33601,1458.56,2026-02-08 23:58:00
TX_0006694,ACC_24720,ACC_11644,4342.79,2026-02-11 21:27:00
TX_0008239,ACC_72085,ACC_80145,47.67,2026-02-09 06:29:00
TX_0008441,ACC_57146,ACC_26772,100.58,2026-02-10 07:47:00
TX_0009623,ACC_92398,ACC_50911,8149.4,2026-02-02 05:53:00
TX_0008534,ACC_19217,ACC_39346,261.93,2026-02-13 00:54:00
TX_0005215,ACC_91844,ACC_64501,184.07,2026-02-10 07:57:00
TX_0000615,ACC_22816,ACC_69260,1884.34,2026-02-02 17:43:00
TX_0000247,ACC_71908,ACC_97978,150.7,2026-02-17 01:03:00
TX_0002412,ACC_77725,ACC_66611,2046.87,2026-02-19 16:16:00
TX_0002277,ACC_23126,ACC_34639,2235.64,2026-02-02 08:45:00
TX_0000682,ACC_10462,ACC_52245,234.5,2026-02-08 23:42:00
TX_0001480,ACC_77228,ACC_62359,3032.52,2026-02-01 04:25:00
TX_0002916,ACC_10390,ACC_98054,158.42,2026-02-06 07:06:00
TX_0006963,ACC_31885,ACC_47147,2267.05,2026-02-19 19:20:00
TX_0006566,ACC_70461,ACC_92882,4764.16,2026-02-17 22:21:00
TX_0000895,ACC_61628,ACC_66598,4334.4,2026-02-05 03:09:00
TX_0006317,ACC_38706,ACC_20692,2647.01,2026-02-07 16:37:00
TX_0003638,ACC_19103,ACC_82048,4968.68,2026-02-10 05:31:00
TX_0001069,ACC_34191,ACC_73512,582.18,2026-02-11 17:24:00
TX_0006050,ACC_87295,ACC_74972,3674.31,2026-02-10 08:47:00
TX_0003641,ACC_69680,ACC_74226,54.29,2026-02-20 20:13:00
TX_0008280,ACC_18417,ACC_85445,151.78,2026-02-01 00:45:00
TX_0006375,ACC_12110,ACC_90698,2228.93,2026-02-05 18:33:00
TX_0005068,ACC_67740,ACC_75992,3898.18,2026-02-02 20:38:00
TX_0002449,ACC_34639,ACC_52020,1067.6,2026-02-01 04:28:00
TX_0009041,ACC_11376,ACC_71781,79.96,2026-02-21 07:04:00
TX_0007424,ACC_14249,ACC_36777,4088.67,2026-02-15 01:21:00
TX_0007129,ACC_82909,ACC_55397,7488.33,2026-02-15 00:20:00
TX_0003748,ACC_49073,ACC_78826,2649.46,2026-02-11 22:53:00
TX_0004489,ACC_78610,ACC_33564,3489.5,2026-02-08 06:29:00
TX_0008538,ACC_78600,ACC_39346,23.75,2026-02-01 06:36:00
TX_0007022,ACC_71432,ACC_83781,3495.42,2026-02-15 00:56:00
TX_0008638,ACC_93144,ACC_83206,283.94,2026-02-07 10:26:00
TX_0004363,ACC_97065,ACC_20126,3047.37,2026-02-21 14:01:00
TX_0004829,ACC_99645,ACC_97831,1570.88,2026-02-11 08:39:00
TX_0003791,ACC_19941,ACC_39465,3601.44,2026-02-02 08:52:00
TX_0000061,ACC_50123,ACC_92283,1631.41,2026-02-14 15:40:00
TX_0002730,ACC_19043,ACC_84260,1902.78,2026-02-03 19:04:00
TX_0008625,ACC_19463,ACC_83206,149.89,2026-02-11 07:28:00
TX_0008195,ACC_57579,ACC_80145,224.41,2026-02-16 17:33:00
TX_0006977,ACC_82812,ACC_28277,1608.99,2026-02-02 10:58:00
TX_0000745,ACC_60880,ACC_76119,1624.66,2026-02-11 21:22:00
TX_0004660,ACC_67808,ACC_89739,1047.29,2026-02-20 22:44:00
TX_0006776,ACC_82812,ACC_75326,392.37,2026-02-11 19:33:00
TX_0000165,ACC_71006,ACC_47313,4719.7,2026-02-10 09:59:00
TX_0008841,ACC_44734,ACC_12174,154.13,2026-02-13 19:25:00
TX_0000691,ACC_98119,ACC_37105,3687.27,2026-02-10 16:59:00
TX_0006073,ACC_73842,ACC_29192,3655.7,2026-02-02 13:33:00
TX_0006255,ACC_11056,ACC_55688,4122.78,2026-02-05 02:41:00
TX_0006299,ACC_93944,ACC_99024,2017.99,2026-02-15 04:31:00
TX_0009427,ACC_43258,ACC_90719,8085.08,2026-02-05 08:33:00
TX_0000642,ACC_27027,ACC_51248,3524.02,2026-02-16 06:47:00
TX_0004261,ACC_63467,ACC_96245,580.89,2026-02-05 06:35:00
TX_0008450,ACC_32554,ACC_26772,119.67,2026-02-14 08:31:00
TX_0005806,ACC_83213,ACC_32542,1269.11,2026-02-02 01:45:00
TX_0003022,ACC_26527,ACC_95481,3213.74,2026-02-21 10:47:00
TX_0006103,ACC_83282,ACC_71534,4093.24,2026-02-14 06:45:00
TX_0006521,ACC_37576,ACC_62404,750.14,2026-02-15 20:27:00
TX_0001602,ACC_95775,ACC_94152,1513.27,2026-02-17 11:08:00
TX_0009127,ACC_43280,ACC_35140,257.35,2026-02-10 11:38:00
TX_0001454,ACC_96656,ACC_15813,2819.81,2026-02-03 02:59:00
TX_0005820,ACC_56508,ACC_26136,2753.38,2026-02-13 23:57:00
TX_0004835,ACC_42692,ACC_57015,3994.22,2026-02-13 07:35:00
TX_0004228,ACC_95156,ACC_41819,389.52,2026-02-12 07:08:00
TX_0000576,ACC_92140,ACC_20231,3808.77,2026-02-01 11:41:00
TX_0005692,ACC_78226,ACC_35388,1191.91,2026-02-05 06:15:00
TX_0003934,ACC_75982,ACC_80272,3859.41,2026-02-04 23:06:00
TX_0005997,ACC_65593,ACC_40394,3341.08,2026-02-15 18:38:00
TX_0004488,ACC_18267,ACC_28071,158.05,2026-02-06 02:34:00
TX_0007675,ACC_51019,ACC_62968,5244.02,2026-02-01 00:26:00
TX_0006553,ACC_69429,ACC_46827,2448.84,2026-02-10 06:57:00
TX_0008322,ACC_87461,ACC_11970,73.81,2026-02-08 11:10:00
TX_0003992,ACC_54153,ACC_82125,3231.14,2026-02-07 13:12:00
TX_0002269,ACC_68210,ACC_56849,3562.95,2026-02-02 00:38:00
TX_0003565,ACC_14135,ACC_43864,4000.36,2026-02-07 12:18:00
TX_0003072,ACC_93150,ACC_57561,902.3,2026-02-11 23:38:00
TX_0006650,ACC_52556,ACC_58207,1790.86,2026-02-15 04:50:00
TX_0005628,ACC_21569,ACC_60280,1328.84,2026-02-19 17:58:00
TX_0003958,ACC_83455,ACC_10766,3799.06,2026-02-05 15:11:00
TX_0005280,ACC_60187,ACC_82950,3916.79,2026-02-12 19:47:00
TX_0002363,ACC_41174,ACC_59859,2709.8,2026-02-18 02:46:00
TX_0005928,ACC_89577,ACC_17338,3888.0,2026-02-13 17:24:00
TX_0009906,ACC_96677,ACC_38303,4692.15,2026-02-13 18:56:00
TX_0003124,ACC_28951,ACC_32314,1358.81,2026-02-06 09:50:00
TX_0002427,ACC_26609,ACC_57800,4566.71,2026-02-15 10:56:00
TX_0004113,ACC_70461,ACC_67740,1485.89,2026-02-17 17:06:00
TX_0003631,ACC_11176,ACC_69359,1110.32,2026-02-11 04:05:00
TX_0009316,ACC_93033,ACC_54997,81082.11,2026-02-06 20:19:00
TX_0008574,ACC_78192,ACC_39346,124.74,2026-02-18 18:13:00
TX_0007335,ACC_83995,ACC_66318,3818.23,2026-02-15 00:23:00
TX_0008991,ACC_29074,ACC_41966,34.08,2026-02-11 06:26:00
TX_0007461,ACC_30247,ACC_75719,6054.87,2026-02-01 00:27:00
TX_0008935,ACC_40772,ACC_94421,199.55,2026-02-05 17:30:00
TX_0004696,ACC_69401,ACC_10278,4225.27,2026-02-04 20:46:00
TX_0004194,ACC_38271,ACC_71593,1574.25,2026-02-19 21:22:00
TX_0008621,ACC_40190,ACC_83206,102.4,2026-02-01 18:40:00
TX_0001153,ACC_44940,ACC_68942,4347.45,2026-02-21 13:11:00
TX_0009911,ACC_88410,ACC_63576,543.16,2026-02-07 11:27:00
TX_0007936,ACC_16466,ACC_95282,274.35,2026-02-16 14:22:00
TX_0000834,ACC_39233,ACC_23020,4123.56,2026-02-15 07:27:00
TX_0008172,ACC_17712,ACC_38648,282.59,2026-02-04 19:09:00
TX_0009445,ACC_94132,ACC_41166,9430.99,2026-02-15 10:56:00
TX_0001968,ACC_95772,ACC_96542,1649.39,2026-02-09 12:16:00
TX_0000748,ACC_35274,ACC_51303,2404.49,2026-02-02 19:26:00
TX_0009046,ACC_16909,ACC_71781,44.77,2026-02-02 13:47:00
TX_0004586,ACC_73149,ACC_74449,3643.66,2026-02-12 08:38:00
TX_0009489,ACC_58725,ACC_73117,8961.37,2026-02-15 05:45:00
TX_0007736,ACC_36529,ACC_90396,262.48,2026-02-15 17:48:00
TX_0009767,ACC_21325,ACC_29930,1139.52,2026-02-19 11:39:00
TX_0009382,ACC_28121,ACC_45110,8257.17,2026-02-08 01:39:00
TX_0003401,ACC_85718,ACC_21512,4330.52,2026-02-21 18:09:00
TX_0001974,ACC_46101,ACC_38549,2306.44,2026-02-19 00:43:00
TX_0006649,ACC_40952,ACC_82860,3066.39,2026-02-07 00:00:00
TX_0001225,ACC_84152,ACC_68071,1613.71,2026-02-13 23:50:00
TX_0000138,ACC_50457,ACC_13189,2973.25,2026-02-16 02:03:00
TX_0007173,ACC_82909,ACC_48492,3111.59,2026-02-15 01:46:00
TX_0005618,ACC_69392,ACC_32714,1721.75,2026-02-21 13:08:00
TX_0005508,ACC_59720,ACC_10462,3347.39,2026-02-04 14:02:00
TX_0001874,ACC_74449,ACC_56708,1066.69,2026-02-20 04:31:00
TX_0007393,ACC_38179,ACC_36529,3582.8,2026-02-15 00:03:00
TX_0006008,ACC_71203,ACC_82603,2931.86,2026-02-04 02:15:00
TX_0000211,ACC_48367,ACC_67114,2688.05,2026-02-02 20:29:00
TX_0005622,ACC_33092,ACC_52846,3851.07,2026-02-21 20:35:00
TX_0009253,ACC_23516,ACC_79305,96.98,2026-02-12 10:47:00
TX_0006499,ACC_88309,ACC_16201,3900.01,2026-02-04 05:53:00
TX_0001544,ACC_65681,ACC_30369,1807.6,2026-02-06 10:08:00
TX_0002320,ACC_92441,ACC_91833,2194.69,2026-02-21 17:52:00
TX_0001452,ACC_11376,ACC_69079,1235.63,2026-02-04 08:22:00
TX_0006919,ACC_22520,ACC_73935,4229.51,2026-02-21 23:40:00
TX_0003864,ACC_43300,ACC_68226,1650.02,2026-02-20 02:22:00
TX_0006803,ACC_42289,ACC_50959,4160.64,2026-02-21 02:11:00
TX_0006118,ACC_22025,ACC_99645,3871.69,2026-02-13 08:04:00
TX_0004008,ACC_77852,ACC_30791,1716.5,2026-02-02 00:54:00
TX_0001167,ACC_45863,ACC_25252,4041.83,2026-02-09 02:05:00
TX_0004842,ACC_56587,ACC_63856,4381.16,2026-02-09 21:14:00
TX_0000817,ACC_51753,ACC_55499,4741.51,2026-02-08 16:23:00
TX_0009219,ACC_44517,ACC_79305,93.39,2026-02-03 06:53:00
TX_0004180,ACC_86380,ACC_10910,3639.89,2026-02-09 10:29:00
TX_0004157,ACC_31690,ACC_72847,989.78,2026-02-17 07:07:00
TX_0004764,ACC_26570,ACC_62842,1413.34,2026-02-05 05:28:00
TX_0008906,ACC_28453,ACC_94677,131.96,2026-02-08 06:15:00
TX_0002648,ACC_96634,ACC_37736,555.51,2026-02-06 14:05:00
TX_0002541,ACC_40454,ACC_21923,4801.02,2026-02-05 15:46:00
TX_0002259,ACC_26778,ACC_14038,1827.48,2026-02-19 02:41:00
TX_0001817,ACC_87729,ACC_59404,4060.72,2026-02-06 07:49:00
TX_0005031,ACC_29964,ACC_61451,4345.46,2026-02-12 23:43:00
TX_0009205,ACC_16578,ACC_42369,250.92,2026-02-06 02:14:00
TX_0000346,ACC_62546,ACC_28018,2814.95,2026-02-10 18:20:00
TX_0000917,ACC_70847,ACC_33601,4732.8,2026-02-11 13:38:00
TX_0001709,ACC_82090,ACC_72815,1316.08,2026-02-06 02:03:00
TX_0006843,ACC_27325,ACC_40321,4972.81,2026-02-18 20:40:00
TX_0005579,ACC_60880,ACC_71908,4146.17,2026-02-11 05:37:00
TX_0004324,ACC_81231,ACC_50437,3870.97,2026-02-07 13:44:00
TX_0009461,ACC_14995,ACC_61218,8245.26,2026-02-02 13:13:00
TX_0001746,ACC_87121,ACC_88862,4591.76,2026-02-02 13:13:00
TX_0003714,ACC_79533,ACC_30705,944.98,2026-02-12 18:57:00
TX_0007297,ACC_81628,ACC_46428,3435.71,2026-02-01 01:54:00
TX_0004973,ACC_72703,ACC_57465,4142.4,2026-02-01 17:53:00
TX_0002222,ACC_69416,ACC_26955,4164.66,2026-02-01 23:02:00
TX_0007299,ACC_81628,ACC_46919,5299.0,2026-02-01 00:27:00
TX_0006297,ACC_22296,ACC_25602,2710.81,2026-02-02 10:07:00
TX_0001875,ACC_78226,ACC_73718,790.6,2026-02-06 17:40:00
TX_0000911,ACC_33541,ACC_51146,1443.58,2026-02-12 04:07:00
TX_0000011,ACC_14448,ACC_89470,2496.52,2026-02-11 09:06:00
TX_0003065,ACC_47771,ACC_30312,1442.43,2026-02-06 04:49:00
TX_0002249,ACC_30128,ACC_75355,2675.92,2026-02-19 01:36:00
TX_0002642,ACC_11137,ACC_87263,146.59,2026-02-18 16:32:00
TX_0007685,ACC_15887,ACC_71770,213.48,2026-02-20 20:43:00
TX_0003196,ACC_89739,ACC_53480,2139.17,2026-02-21 04:25:00
TX_0005209,ACC_50087,ACC_55330,2342.65,2026-02-17 16:58:00
TX_0005392,ACC_48691,ACC_42602,2007.17,2026-02-21 08:19:00
TX_0001945,ACC_48463,ACC_11845,3793.58,2026-02-13 12:54:00
TX_0002757,ACC_75020,ACC_58044,1044.99,2026-02-04 22:26:00
TX_0006970,ACC_75620,ACC_91853,827.78,2026-02-12 22:54:00
TX_0004452,ACC_59320,ACC_34869,837.25,2026-02-08 02:45:00
TX_0002479,ACC_37515,ACC_10217,844.01,2026-02-14 22:26:00
TX_0000625,ACC_79699,ACC_51585,4156.27,2026-02-21 07:11:00
TX_0000299,ACC_52148,ACC_84946,3645.82,2026-02-14 15:09:00
TX_0006007,ACC_87316,ACC_35375,635.24,2026-02-20 07:59:00
TX_0009858,ACC_77458,ACC_26279,1380.62,2026-02-10 12:29:00
TX_0008197,ACC_36059,ACC_80145,114.41,2026-02-15 18:25:00
TX_0000528,ACC_13846,ACC_94771,4380.61,2026-02-19 23:49:00
TX_0007866,ACC_39233,ACC_95282,134.94,2026-02-16 00:00:00
TX_0006767,ACC_77187,ACC_15960,1239.95,2026-02-07 02:55:00
TX_0003473,ACC_76191,ACC_29336,1111.62,2026-02-03 08:39:00
TX_0008480,ACC_19957,ACC_83420,151.65,2026-02-05 03:46:00
TX_0008766,ACC_74040,ACC_21366,268.35,2026-02-04 02:57:00
TX_0004174,ACC_98443,ACC_40046,3400.47,2026-02-03 10:36:00
TX_0004098,ACC_27182,ACC_62546,2349.65,2026-02-17 09:46:00
TX_0009654,ACC_96862,ACC_16323,8768.93,2026-02-08 18:05:00
TX_0001173,ACC_84517,ACC_98316,2069.39,2026-02-02 21:16:00
TX_0003908,ACC_44594,ACC_51211,3708.84,2026-02-15 01:03:00
TX_0007859,ACC_43166,ACC_55205,22.03,2026-02-03 18:04:00
TX_0008687,ACC_93837,ACC_17845,157.2,2026-02-18 13:54:00
TX_0005833,ACC_51791,ACC_20915,3661.41,2026-02-13 05:56:00
TX_0008669,ACC_34317,ACC_10033,84.79,2026-02-08 23:36:00
TX_0002932,ACC_50311,ACC_96356,739.83,2026-02-12 16:28:00
TX_0005678,ACC_62047,ACC_44833,1698.11,2026-02-05 18:01:00
TX_0004525,ACC_79296,ACC_59562,2915.93,2026-02-18 00:13:00
TX_0003627,ACC_92243,ACC_11895,2008.79,2026-02-11 13:58:00
TX_0006202,ACC_32310,ACC_50437,453.69,2026-02-19 02:04:00
TX_0008429,ACC_79220,ACC_26772,111.56,2026-02-14 16:05:00
TX_0004441,ACC_22333,ACC_71759,2844.05,2026-02-21 10:09:00
TX_0003902,ACC_19161,ACC_38494,3302.67,2026-02-15 21:16:00
TX_0002276,ACC_79070,ACC_34243,2976.06,2026-02-02 06:59:00
TX_0006400,ACC_34844,ACC_85791,1818.22,2026-02-08 02:25:00
TX_0002521,ACC_76885,ACC_91701,3129.67,2026-02-14 00:19:00
TX_0002091,ACC_47138,ACC_78817,620.3,2026-02-20 01:09:00
TX_0007239,ACC_64029,ACC_58389,6282.82,2026-02-15 01:18:00
TX_0005690,ACC_44161,ACC_85827,3973.2,2026-02-21 15:04:00
TX_0007614,ACC_66307,ACC_39836,7645.39,2026-02-15 01:03:00
TX_0003035,ACC_34630,ACC_82293,4627.6,2026-02-08 02:02:00
TX_0002232,ACC_65540,ACC_74305,4736.4,2026-02-10 20:47:00
TX_0001234,ACC_83455,ACC_82048,162.78,2026-02-02 15:57:00
TX_0001656,ACC_20384,ACC_31212,2021.22,2026-02-16 23:06:00
TX_0007467,ACC_30247,ACC_52846,7345.24,2026-02-01 01:46:00
TX_0007072,ACC_12424,ACC_95994,6304.86,2026-02-01 01:28:00
TX_0008292,ACC_41900,ACC_85445,198.82,2026-02-13 21:35:00
TX_0008870,ACC_34967,ACC_12174,46.3,2026-02-02 11:37:00
TX_0005074,ACC_62454,ACC_79324,4846.0,2026-02-19 06:34:00
TX_0008794,ACC_74785,ACC_32321,36.86,2026-02-17 16:40:00
TX_0006561,ACC_45443,ACC_11825,4241.81,2026-02-13 18:53:00
TX_0008628,ACC_95479,ACC_83206,292.22,2026-02-05 10:43:00
TX_0009013,ACC_82666,ACC_41966,183.22,2026-02-14 05:26:00
TX_0005207,ACC_29657,ACC_51753,4963.86,2026-02-09 09:44:00
TX_0001804,ACC_27197,ACC_47844,4162.75,2026-02-08 19:25:00
TX_0001346,ACC_43832,ACC_63065,1021.61,2026-02-12 07:45:00
TX_0003859,ACC_85379,ACC_16132,793.71,2026-02-02 17:18:00
TX_0008373,ACC_49770,ACC_11970,85.59,2026-02-01 12:35:00
TX_0000553,ACC_49911,ACC_86322,3104.11,2026-02-04 06:12:00
TX_0002676,ACC_14815,ACC_37093,2747.73,2026-02-12 07:37:00
TX_0005493,ACC_60076,ACC_19339,3289.69,2026-02-03 22:19:00
TX_0006108,ACC_59562,ACC_22460,2070.63,2026-02-02 18:21:00
TX_0000780,ACC_26161,ACC_35332,4456.65,2026-02-12 07:29:00
TX_0000343,ACC_37530,ACC_51463,3978.72,2026-02-20 14:07:00
TX_0009820,ACC_34896,ACC_68252,1356.67,2026-02-06 00:48:00
TX_0003421,ACC_46827,ACC_85490,2378.31,2026-02-09 14:48:00
TX_0001186,ACC_35310,ACC_42666,4260.15,2026-02-05 07:53:00
TX_0004270,ACC_57630,ACC_89632,299.98,2026-02-10 19:11:00
TX_0004826,ACC_49643,ACC_43233,474.86,2026-02-16 20:24:00
TX_0001098,ACC_20231,ACC_83169,2837.69,2026-02-17 01:14:00
TX_0007448,ACC_28290,ACC_81487,4066.67,2026-02-01 00:10:00
TX_0007731,ACC_83552,ACC_71770,235.67,2026-02-08 16:57:00
TX_0000694,ACC_39408,ACC_80440,1268.59,2026-02-14 21:56:00
TX_0008853,ACC_87066,ACC_12174,91.75,2026-02-17 18:28:00
TX_0009023,ACC_61127,ACC_71781,130.37,2026-02-11 08:09:00
TX_0003647,ACC_81148,ACC_50788,4224.38,2026-02-17 21:49:00
